Source,Target,Weight
1cUpGtXcSQsovNYEZOQgOG,hip hop,1
7a0XAaPaK2aDSqa8p3QnC7,rap,1
7a0XAaPaK2aDSqa8p3QnC7,urbano latino,1
7a0XAaPaK2aDSqa8p3QnC7,trap,1
2NfSBtmWe7oPw1EmetJVso,urbano latino,1
2NfSBtmWe7oPw1EmetJVso,pop,1
0zO8yNnw5GQgutcIyXfGBY,r&b,1
7GQDI5Vmxs92RsIRZzYT11,rap,1
7GQDI5Vmxs92RsIRZzYT11,urbano latino,1
7GQDI5Vmxs92RsIRZzYT11,trap,1
3jGlU8UMMo44I2xeLQ6FD3,urbano latino,1
5J5DLfdC5YmPjVk8ljdOqU,rap,1
5J5DLfdC5YmPjVk8ljdOqU,hip hop,1
5J5DLfdC5YmPjVk8ljdOqU,trap,1
0eHQ9o50hj6ZDNBt6Ys1sD,rap,1
0eHQ9o50hj6ZDNBt6Ys1sD,urbano latino,1
0eHQ9o50hj6ZDNBt6Ys1sD,hip hop,1
0eHQ9o50hj6ZDNBt6Ys1sD,trap,1
28gNT5KBp7IjEOQoevXf9N,urbano latino,1
28gNT5KBp7IjEOQoevXf9N,pop,1
0GchaVw5KfSVEm0xl0OXEe,pop,1
4SsVbpTthjScTS7U2hmr1X,rap,1
4SsVbpTthjScTS7U2hmr1X,urbano latino,1
4SsVbpTthjScTS7U2hmr1X,hip hop,1
4SsVbpTthjScTS7U2hmr1X,trap,1
3SUT1jjM5hzZj9TLfLZGIP,rap,1
3SUT1jjM5hzZj9TLfLZGIP,urbano latino,1
3SUT1jjM5hzZj9TLfLZGIP,hip hop,1
3SUT1jjM5hzZj9TLfLZGIP,trap,1
17SY5q1CMOZJBRuPcKWwPI,rap,1
17SY5q1CMOZJBRuPcKWwPI,urbano latino,1
17SY5q1CMOZJBRuPcKWwPI,trap,1
4s6Xg38sbqh4xpf4OqhVUK,rap,1
4s6Xg38sbqh4xpf4OqhVUK,urbano latino,1
4s6Xg38sbqh4xpf4OqhVUK,trap,1
2cPqdH7XMvwaBJEVjheH8g,rap,1
2cPqdH7XMvwaBJEVjheH8g,urbano latino,1
2cPqdH7XMvwaBJEVjheH8g,trap,1
5lwmRuXgjX8xIwlnauTZIP,rap,1
5lwmRuXgjX8xIwlnauTZIP,hip hop,1
5lwmRuXgjX8xIwlnauTZIP,pop,1
5lwmRuXgjX8xIwlnauTZIP,bachata,1
5lwmRuXgjX8xIwlnauTZIP,urbano latino,1
5lwmRuXgjX8xIwlnauTZIP,trap,1
1qto4hHid1P71emI6Fd8xi,bachata,1
1qto4hHid1P71emI6Fd8xi,urbano latino,1
1qto4hHid1P71emI6Fd8xi,hip hop,1
1qto4hHid1P71emI6Fd8xi,pop,1
4cG43cUBRJWWDsRh4SW48i,hip hop,1
4cG43cUBRJWWDsRh4SW48i,drill,1
721o1Z0J6jQupyzLt9RnEk,hip hop,1
721o1Z0J6jQupyzLt9RnEk,drill,1
6gvVFtkTV4OCyQSCzGgU1h,hip hop,1
1jHpBumJuu1B6LCJQVh49x,rap,1
1jHpBumJuu1B6LCJQVh49x,hip hop,1
1jHpBumJuu1B6LCJQVh49x,trap,1
6xg3PSVEwviVyfnx3mtsPL,hip hop,1
4Vmja4orT3sZ2F3x3DanBZ,hip hop,1
4V1v1oFnKe0b42lZh1QBnF,hip hop,1
3qoxj1cR3W3crV51Wg38Ux,hip hop,1
1gRr6moof50L1b7XsbClvI,hip hop,1
3LujD0iQ9jRbSCMA39CGfO,hip hop,1
5RWzjEjUW2NWpSm00Ieo5X,hip hop,1
3FgZ0agsmQ50Y9VflHdcio,hip hop,1
2U1l35agymGrBDFeMIxVLG,rap,1
2U1l35agymGrBDFeMIxVLG,hip hop,1
33ngpBQcfq53FgLhpBDt8i,hip hop,1
5gRumjUBK1fHfuOlQxspJ9,rock,1
5lEkQtWa3UKlI1hj7sktcd,rap,1
5lEkQtWa3UKlI1hj7sktcd,hip hop,1
5iYtjtFv6SvHX95ny4fVEz,hip hop,1
1bpca6RQE5kp92pIwPMBE8,hip hop,1
1bpca6RQE5kp92pIwPMBE8,pop,1
2f1Czzz5n4BX80U6cksGr9,rock,1
28oxY7ZfDt1BJFf8FVfpEh,hip hop,1
2ZHJEckf6HJXMSuD2icSSW,hip hop,1
2ZHJEckf6HJXMSuD2icSSW,pop,1
7KjsjftPKKarTvZlawniPi,rap,1
7KjsjftPKKarTvZlawniPi,pop,1
1GKN1Js8fa19K23eIhOMhg,pop,1
74HomvqoUecDcUPRespyqg,hip hop,1
74HomvqoUecDcUPRespyqg,pop,1
5FIdLxucf1EKqZfxeeXZzD,pop,1
4ZwOlDVAGXQo66ykbLQ8dP,hip hop,1
4ZwOlDVAGXQo66ykbLQ8dP,pop,1
1d5Y2zrhRQ6R0plv652L67,hip hop,1
1d5Y2zrhRQ6R0plv652L67,pop,1
2eBqkaIfoNsOPCQCQEy5fD,hip hop,1
2eBqkaIfoNsOPCQCQEy5fD,pop,1
2KbikmQKGiUPR2ARs1h0sq,hip hop,1
2KbikmQKGiUPR2ARs1h0sq,pop,1
2dfY7zXIP61MKHtD175hFp,hip hop,1
2dfY7zXIP61MKHtD175hFp,pop,1
7JoViNQIqOIaxcBswboN5d,hip hop,1
7JoViNQIqOIaxcBswboN5d,pop,1
3pVuaUisHmRfVy53qWwmql,pop,1
3SyJZpVRYuncgXPtjAceOJ,pop,1
2d7AMvzFwh5wUTuqQl3BAE,hip hop,1
2d7AMvzFwh5wUTuqQl3BAE,pop,1
5RaTuqY7SJHvh6MNzMagut,hip hop,1
5RaTuqY7SJHvh6MNzMagut,pop,1
14nVYgOiwVBJIEATXIDYC8,pop,1
3elCsuJ1JjDeAd8mjlRRX5,pop,1
6xfKNngTw1zxViM96HSTCq,pop,1
7nCIXUCqZmxntAGJMyls5c,pop,1
1w2fVGZN37TieWhlqS8UwB,pop,1
3RYYha3CC7js2PHbcBHewt,hip hop,1
3RYYha3CC7js2PHbcBHewt,pop,1
4ysmSq2N7badobfVT6YZ82,hip hop,1
4ysmSq2N7badobfVT6YZ82,pop,1
3UaEtP4pJGDhyEzy47AMzl,pop,1
1GLzVjVa7bLnAcD1At98j3,hip hop,1
1GLzVjVa7bLnAcD1At98j3,pop,1
028xhPwqtWva4J0MkFHY2x,pop,1
028xhPwqtWva4J0MkFHY2x,rock,1
0thQkzSyTo4l3zbpibZznQ,pop,1
0yqCOSZ1i0c49UUbE8AzbQ,pop,1
1YwMnnHvnG64fJxYSVwmN6,hip hop,1
1YwMnnHvnG64fJxYSVwmN6,pop,1
1uNFoZAHBGtllmzznpCI3s,pop,1
4ncaw2cfA3Wlly1tBD2eWt,dembow,1
0TnOYISbd1XYRBk9myaseg,hip hop,1
0TnOYISbd1XYRBk9myaseg,pop,1
3OcvS8PzSGYMBvLdzY6g3e,pop,1
4VVEpEhC8NcR7AqNEds42U,rap,1
4VVEpEhC8NcR7AqNEds42U,dembow,1
7w0t8O8nbirfLvGJgKK0xk,dembow,1
3Z8i7zAQr7lPwH7pUQnlXJ,dembow,1
7eUSP77ZhnXleSue48JWiT,pop,1
5rlinmh5Y0p4zfMY5qngpX,trap,1
5rlinmh5Y0p4zfMY5qngpX,rap,1
5rlinmh5Y0p4zfMY5qngpX,dembow,1
4UcGO4hOufILa9qGd3KOCo,trap,1
4UcGO4hOufILa9qGd3KOCo,rap,1
4UcGO4hOufILa9qGd3KOCo,dembow,1
30TfJAUX5Aeh7qKjyndmsO,dembow,1
2rMFPjySMqkgBajkLKL6zo,dembow,1
2dHbjVgpO3NvzY8D7yZvji,dembow,1
0L7AJNWmGtSjzASON8eTDW,dembow,1
1y8spb5Thg0p5ybNtdk4tu,dembow,1
6kq4GHwUcUojGIu0ziSNXf,rap,1
6kq4GHwUcUojGIu0ziSNXf,urbano latino,1
6kq4GHwUcUojGIu0ziSNXf,trap,1
6GlX3FdCQrMftGfVaWcmPZ,dembow,1
7qYeIN2r4H1kBvr0Gm9Iav,urbano latino,1
44cW3xznP61BXbu0e7fgxn,rap,1
44cW3xznP61BXbu0e7fgxn,trap,1
12lHTAdc9T204lw5qPtasv,rap,1
12lHTAdc9T204lw5qPtasv,urbano latino,1
12lHTAdc9T204lw5qPtasv,trap,1
0XXR1ghu7pFEcfdmhq52E9,dembow,1
1f7FtdbdaRjeeOr0gK9f3L,dembow,1
0B4uq7LA4vdVwFPDoOcVtw,dembow,1
0tR60pwxQ5WKjPxQcKoCQ7,rap,1
0tR60pwxQ5WKjPxQcKoCQ7,trap,1
0PPgD3dY7wrxsMe021mByK,dembow,1
2kF83E9c7WmW5XdqwUrJd2,dembow,1
60uh2KYYSCqAgJNxcU4DA0,pop,1
60uh2KYYSCqAgJNxcU4DA0,rock,1
1Ts9of7VPZElwPQnqnDSfW,rap,1
1Ts9of7VPZElwPQnqnDSfW,urbano latino,1
1Ts9of7VPZElwPQnqnDSfW,trap,1
1GKIlPFdcewHtpDVCQ8zmJ,rap,1
1GKIlPFdcewHtpDVCQ8zmJ,urbano latino,1
1GKIlPFdcewHtpDVCQ8zmJ,trap,1
4IMgqWorWJUqUlbULGdoBa,pop,1
7yBuSjd5Z3w7acodk51evR,rap,1
7yBuSjd5Z3w7acodk51evR,hip hop,1
7yBuSjd5Z3w7acodk51evR,trap,1
5CSaIf8OAstAYE5oqQeS15,pop,1
3mUUUQDWnVlttF1yERxmPQ,rap,1
3mUUUQDWnVlttF1yERxmPQ,trap,1
5764EiAfWT26wi1CdLcnwz,rap,1
5764EiAfWT26wi1CdLcnwz,hip hop,1
5764EiAfWT26wi1CdLcnwz,trap,1
5QKGejJMncXUNUb9pUFbEf,rap,1
5QKGejJMncXUNUb9pUFbEf,trap,1
2KJgliIl1dMyeOMyCcnYv7,pop,1
5rCq30EbJ3DfZPKybGZj8F,pop,1
2PM82jOCB674w4BL08zFVS,pop,1
4BKC2HOGEqtYz2Xbgp9N1q,rap,1
4BKC2HOGEqtYz2Xbgp9N1q,hip hop,1
4BKC2HOGEqtYz2Xbgp9N1q,trap,1
2GVksDv9UpY60i4CvytrZK,pop,1
2GVksDv9UpY60i4CvytrZK,rock,1
2iToE4LH0W9zs4hVw3A7m6,pop,1
2KjiHtx0h8tyJXbg8aYRgu,pop,1
5HczG7gdd89oDKY0CUyPof,pop,1
4o6vIkdmHiEXZOesrJj3KO,rap,1
4o6vIkdmHiEXZOesrJj3KO,hip hop,1
4o6vIkdmHiEXZOesrJj3KO,pop,1
4o6vIkdmHiEXZOesrJj3KO,trap,1
5LtHZB7vU02HtNoOzNcVhc,pop,1
6bb9VI1PpPTEmdgcgjTppX,pop,1
0IiR4LJwslf6HBSdk9W3Dg,pop,1
5OaC42gxOxSYgfmmSxe672,pop,1
2N72bJ8IYB4KZmKmxz5Xkk,pop,1
56chSp36PsMhpQvUn1kdR3,rap,1
56chSp36PsMhpQvUn1kdR3,hip hop,1
56chSp36PsMhpQvUn1kdR3,trap,1
57UiSuUcw9m0MV4bC2DukM,rap,1
57UiSuUcw9m0MV4bC2DukM,hip hop,1
57UiSuUcw9m0MV4bC2DukM,trap,1
63OMTYC88PAsd7ffM3ErQv,pop,1
5miyPYjh5EcpOSqloDJPID,pop,1
1bfl0AU8SqmLkElptOprhC,sierreno,1
5eumcnUkdmGvkvcsx1WFNG,corrido,1
0pePYDrJGk8gqMRbXrLJC8,corrido,1
0pePYDrJGk8gqMRbXrLJC8,sierreno,1
6pV5zH2LzjOUHaAvENdMMa,corrido,1
0elWFr7TW8piilVRYJUe4P,corrido,1
0elWFr7TW8piilVRYJUe4P,sierreno,1
6dLuQ5qXxIuWc5urxfIiZR,corrido,1
6dLuQ5qXxIuWc5urxfIiZR,sierreno,1
2rmkQLzj0k4nZdQehOUByO,corrido,1
33ScadVnbm2X8kkUqOkC6Z,rap,1
33ScadVnbm2X8kkUqOkC6Z,hip hop,1
33ScadVnbm2X8kkUqOkC6Z,pop,1
33ScadVnbm2X8kkUqOkC6Z,urbano latino,1
33ScadVnbm2X8kkUqOkC6Z,trap,1
7Gi6gjaWy3DxyilpF1a8Is,corrido,1
7Gi6gjaWy3DxyilpF1a8Is,sierreno,1
1pgDilWYDWLoOgGjf1iHNu,urbano latino,1
5lFhCi03HDneWzvCxGctrT,rap,1
5lFhCi03HDneWzvCxGctrT,urbano latino,1
5lFhCi03HDneWzvCxGctrT,trap,1
3LKXWvXFWrkwUzJWxzwVpW,urbano latino,1
3TVXtAsR1Inumwj472S9r4,rap,1
3TVXtAsR1Inumwj472S9r4,hip hop,1
3TVXtAsR1Inumwj472S9r4,pop,1
2cNMMulo6S2a0tHrwX2s6i,pop,1
6kSiYWWt4597uZNH0Cpjig,pop,1
13ubrt8QOOCPljQ2FL1Kca,rap,1
13ubrt8QOOCPljQ2FL1Kca,hip hop,1
6Xb4ezwoAQC4516kI89nWz,pop,1
5vSQUyT33qxr1xAX2Tkf3A,rap,1
5vSQUyT33qxr1xAX2Tkf3A,hip hop,1
5nZADoZFWVB90dHpk5zvXy,hip hop,1
5nZADoZFWVB90dHpk5zvXy,pop,1
55I7E3FxDsnuRqr0sQSrMf,hip hop,1
6TsAG8Ve1icEC8ydeHm3C8,rap,1
4S18DTzCeExY2k5vi6rGWW,pop,1
6acByqWJeuaM0TX5VoY6an,hip hop,1
6kvEy25jX5e1RtdFn1Eo3X,pop,1
1QAJqy2dA3ihHBFIHRphZj,pop,1
4oLeXFyACqeem2VImYeBFe,house,1
5SXuuuRpukkTvsLuUknva1,rap,1
5SXuuuRpukkTvsLuUknva1,hip hop,1
78rUTD7y6Cy67W1RVzYs7t,pop,1
2SrSdSvpminqmStGELCSNd,hip hop,1
2Pn8JMNrnRnSpNRPPgtiWA,rap,1
2Pn8JMNrnRnSpNRPPgtiWA,hip hop,1
2Pn8JMNrnRnSpNRPPgtiWA,trap,1
6IKJyoGeFRCRDb90U6AEzp,rap,1
6IKJyoGeFRCRDb90U6AEzp,drill,1
6IKJyoGeFRCRDb90U6AEzp,trap,1
5m8QXFAKCuty66pOzy9aPZ,pop,1
0hVN0MWgK3oTTBoqBVSRwt,hip hop,1
1iRlPYW9AnnyLTPfy53Mj9,hip hop,1
3Lc2yroP05lRK5z9NtQTkc,hip hop,1
3Lc2yroP05lRK5z9NtQTkc,pop,1
2E93OTghhH2JKYUWt48gFK,hip hop,1
2E93OTghhH2JKYUWt48gFK,pop,1
3aD9K1zaLQ3G7yp9XV5E4D,hip hop,1
3aD9K1zaLQ3G7yp9XV5E4D,pop,1
4cmLVUbkth6BauCptSGKsV,hip hop,1
7meg3neLTT2WR1LDjL8jze,hip hop,1
7meg3neLTT2WR1LDjL8jze,pop,1
0hidKEfknd2aNabseugaN2,rap,1
0hidKEfknd2aNabseugaN2,hip hop,1
0hidKEfknd2aNabseugaN2,trap,1
5aF5rqONOxygQlthvJ5Wjr,drill,1
56fNXc6wRoO6rkxs0mNtL4,hip hop,1
3kKa5RWsRwK2f5Xu2RHBB7,drill,1
2JSX0lIYekUp6F301cTHkq,hip hop,1
3I4GcOB25cSJHa9d7Bsgji,hip hop,1
3I4GcOB25cSJHa9d7Bsgji,pop,1
2zd9YxlsQvA5mkZ1NarYVQ,rap,1
2zd9YxlsQvA5mkZ1NarYVQ,pop,1
0cv9YYFgE0vLVgTjMrOZup,pop,1
0PyeoSEt7RQPbjuzy3JK9O,hip hop,1
3bAa4FKwIgwWYHdaUJicmE,pop,1
4Q4b4S784htx6DtxcMUfMO,pop,1
4yJlK8mRoESpFoPq3sOAi5,hip hop,1
4yJlK8mRoESpFoPq3sOAi5,pop,1
6LkMGN0t3HDNL8hIvma70r,pop,1
5BTRN678gL6XT4kv3TBopQ,hip hop,1
3YC5DVJDjyazvB8hxJSybr,pop,1
4gl9wpGYA4o15ykU2FBnd3,pop,1
4gl9wpGYA4o15ykU2FBnd3,rock,1
5H34mYQz0gLcqPWIOTyDaJ,pop,1
5H34mYQz0gLcqPWIOTyDaJ,rock,1
69pjn3Oxt0azUYEw9NE4S0,pop,1
1fy2OEMI7TX9ayBKxErHK0,hip hop,1
3vUMXQ9kPnZAQkMkZZ7Hfh,hip hop,1
3vUMXQ9kPnZAQkMkZZ7Hfh,pop,1
5Vf6gyVzfo8TnzrPRBg3qo,pop,1
6Te49r3A6f5BiIgBRxH7FH,hip hop,1
6Te49r3A6f5BiIgBRxH7FH,pop,1
7CUFPNi1TU8RowpnFRSsZV,r&b,1
7CUFPNi1TU8RowpnFRSsZV,hip hop,1
7CUFPNi1TU8RowpnFRSsZV,pop,1
7x3eTVPlBiPjXHn3qotY86,r&b,1
7x3eTVPlBiPjXHn3qotY86,hip hop,1
7x3eTVPlBiPjXHn3qotY86,pop,1
4uJNQGa3L2frXDxwgouTIw,r&b,1
4uJNQGa3L2frXDxwgouTIw,hip hop,1
4uJNQGa3L2frXDxwgouTIw,pop,1
26zgIfFyTCImkHAp5gwKW8,r&b,1
2GlEiSHYEKlq9cUYDa9oZb,r&b,1
0PcU18DNfkn3pmbjy5yMFz,r&b,1
3igykO7sW43wfhSjvnETTo,rap,1
6HCBnyTBSLdb3TFn2ayulY,rap,1
6HCBnyTBSLdb3TFn2ayulY,hip hop,1
6HCBnyTBSLdb3TFn2ayulY,pop,1
5gqmbbfjcikQBzPB5Hv13I,rap,1
5gqmbbfjcikQBzPB5Hv13I,hip hop,1
5gqmbbfjcikQBzPB5Hv13I,pop,1
5gqmbbfjcikQBzPB5Hv13I,r&b,1
5gqmbbfjcikQBzPB5Hv13I,drill,1
3YBJLs7RqR0aPGBgU27nDh,hip hop,1
3YBJLs7RqR0aPGBgU27nDh,pop,1
58wXmynHaAWI5hwlPZP3qL,rap,1
58wXmynHaAWI5hwlPZP3qL,hip hop,1
58wXmynHaAWI5hwlPZP3qL,pop,1
7DUTsWY3RBd64vh8UtgtYA,hip hop,1
7DUTsWY3RBd64vh8UtgtYA,pop,1
20JMfmzDb5cjHxEoMXXMyY,rap,1
20JMfmzDb5cjHxEoMXXMyY,drill,1
20JMfmzDb5cjHxEoMXXMyY,pop,1
4IS4EyXNmiI2w5SRCjMtEF,pop,1
5gs4Sm2WQUkcGeikMcVHbh,rap,1
5gs4Sm2WQUkcGeikMcVHbh,hip hop,1
5gs4Sm2WQUkcGeikMcVHbh,pop,1
7CW7QdOgRStOg7JktRuZ3E,r&b,1
7CW7QdOgRStOg7JktRuZ3E,pop,1
2z2TRvloJt4EfUNQp9rHAi,r&b,1
2z2TRvloJt4EfUNQp9rHAi,rap,1
2z2TRvloJt4EfUNQp9rHAi,hip hop,1
2z2TRvloJt4EfUNQp9rHAi,pop,1
2jFnPm8VeSO19i6B8blXB5,r&b,1
2jFnPm8VeSO19i6B8blXB5,hip hop,1
2jFnPm8VeSO19i6B8blXB5,pop,1
2rEVnwCPBeGkWMv425KoG1,pop,1
1qQLhymHXFPtP5U8KNKsm6,hip hop,1
39KEQQAG9JhIt71g9NEVhh,hip hop,1
1aS5tqEs9ci5P9KD9tZWa6,hip hop,1
6h1s4i4XKIYv4ErDelLDN0,hip hop,1
1yIifIA91WgmfzBcjbQB8i,hip hop,1
07SFzTMeYf5P8Rd32a9Zzw,hip hop,1
3NZPZUWDcJngcu8MuBpT69,hip hop,1
0PPCPsuv0iOAYKGR2SkFal,rap,1
0PPCPsuv0iOAYKGR2SkFal,hip hop,1
6GoNVmYCl0yUm4pEp80vn6,rap,1
6GoNVmYCl0yUm4pEp80vn6,hip hop,1
4hK7sEnm0se5bqoI3Yb5o1,pop,1
4Yttlv9ndGjCDCVLqM7ACq,hip hop,1
4Yttlv9ndGjCDCVLqM7ACq,pop,1
3F2BUPEkX9IDaRYAeJN0Gh,hip hop,1
3ZuBEj9ppJe8GSdKaMTfMN,hip hop,1
0t84CBqmvihsUVFme33TLd,hip hop,1
5j21TGkrNEAJe3gG9VlS34,hip hop,1
5pVRwX5ZQR7hfJ18w8ZYkl,rap,1
5pVRwX5ZQR7hfJ18w8ZYkl,hip hop,1
3pjq2pDV9RR6VY55wBjVnp,hip hop,1
1yBH6dqnD6xzSeCjXp9pKm,rap,1
1yBH6dqnD6xzSeCjXp9pKm,trap,1
0cy6ZMOTeautXRNJsR6PiV,rap,1
0cy6ZMOTeautXRNJsR6PiV,drill,1
0cy6ZMOTeautXRNJsR6PiV,trap,1
6WzxopGY3sy97IeNFaDELc,rap,1
6WzxopGY3sy97IeNFaDELc,drill,1
6WzxopGY3sy97IeNFaDELc,trap,1
6wN4QyhoM6fN49kEB25rnl,rap,1
6wN4QyhoM6fN49kEB25rnl,hip hop,1
6wN4QyhoM6fN49kEB25rnl,trap,1
6hyFvbMnKrLVujJZnovsWz,rap,1
6hyFvbMnKrLVujJZnovsWz,hip hop,1
6hyFvbMnKrLVujJZnovsWz,pop,1
2bucjueNUx2aVTUA7zj6w7,rap,1
2bucjueNUx2aVTUA7zj6w7,trap,1
1zeAbUJAbLOWeYpgRVnYmu,rap,1
1zeAbUJAbLOWeYpgRVnYmu,drill,1
1zeAbUJAbLOWeYpgRVnYmu,trap,1
7zYmrye7LvmpMkfHWrENu9,rap,1
7zYmrye7LvmpMkfHWrENu9,trap,1
3KcZf8BFeFBtnGyOZmUggd,rap,1
3KcZf8BFeFBtnGyOZmUggd,hip hop,1
3KcZf8BFeFBtnGyOZmUggd,trap,1
29Bl0nvClztM0dpgY2vvcc,rap,1
29Bl0nvClztM0dpgY2vvcc,hip hop,1
29Bl0nvClztM0dpgY2vvcc,trap,1
48h12D3cJbqfn1ReVL9qbw,drill,1
6YYOTK6Qyv6PuFipPxCCoe,drill,1
7AWAljMatr7bxddF4kWzXG,rap,1
7AWAljMatr7bxddF4kWzXG,hip hop,1
7AWAljMatr7bxddF4kWzXG,trap,1
1LxWE4LOhnqeaAx2tVUK6p,rap,1
1LxWE4LOhnqeaAx2tVUK6p,hip hop,1
1LxWE4LOhnqeaAx2tVUK6p,trap,1
39E15l8zeCDYpSZwFNX4G2,pop,1
69EosSfMcqIxCMw7VeVPVC,pop,1
6OBgaDVTONTa4rkGpE7sVE,rap,1
6OBgaDVTONTa4rkGpE7sVE,trap,1
5YquORfLTx6nWMlBzJstx7,pop,1
1UdbiTrv73Dp7F0s3OHmn2,rap,1
1UdbiTrv73Dp7F0s3OHmn2,hip hop,1
1UdbiTrv73Dp7F0s3OHmn2,trap,1
3qg78GGGWP04yTv0ZQMsXl,pop,1
5XABVWdxtyuupsE2YUGrma,rap,1
5XABVWdxtyuupsE2YUGrma,trap,1
2ra3quFhImLyv0c9XTnWFl,rap,1
2ra3quFhImLyv0c9XTnWFl,pop,1
2ra3quFhImLyv0c9XTnWFl,trap,1
2wn1GEkgU8x5i1fstfxog4,hip hop,1
5svarA8QyRUWetgH9ZouQq,rap,1
5svarA8QyRUWetgH9ZouQq,drill,1
5svarA8QyRUWetgH9ZouQq,trap,1
1OJxI4NQfY6osMvhfRMMEX,hip hop,1
1OJxI4NQfY6osMvhfRMMEX,drill,1
2SabhGDiBSyaM6QSuBUVqB,rap,1
2SabhGDiBSyaM6QSuBUVqB,hip hop,1
2SabhGDiBSyaM6QSuBUVqB,pop,1
2SabhGDiBSyaM6QSuBUVqB,trap,1
0vUcZVCNG7i5OV0zb8Icfw,rap,1
0vUcZVCNG7i5OV0zb8Icfw,hip hop,1
0vUcZVCNG7i5OV0zb8Icfw,trap,1
1RqOmrtivmvKrfBO81j1ou,rap,1
1RqOmrtivmvKrfBO81j1ou,trap,1
3jPN2U65cMPzvozEBue5zp,rap,1
3jPN2U65cMPzvozEBue5zp,trap,1
0WxSlQlue0fq99fXfGBmxA,rap,1
0WxSlQlue0fq99fXfGBmxA,trap,1
2FTua3TeIGnmQQrN80DinP,pop,1
4Rh80sXmcG4xDP1r6dTNiQ,corrido,1
6Sbl0NT50roqWvy746MfVf,corrido,1
6Sbl0NT50roqWvy746MfVf,sierreno,1
5YqI7p8zYsOpKJtjxYdOce,corrido,1
3p8PwzenE7ktd4BVFuQzMD,corrido,1
3p8PwzenE7ktd4BVFuQzMD,sierreno,1
5vV3bFXnN6D6N3Nj4xRvaV,k-pop,1
5vV3bFXnN6D6N3Nj4xRvaV,pop,1
4dqqy9z09htrVsRiJpoQmw,hip hop,1
4dqqy9z09htrVsRiJpoQmw,pop,1
0zmW213tzA7NFv6ESRso7N,hip hop,1
0zmW213tzA7NFv6ESRso7N,pop,1
6EIriUxo7vznEgJtTDlXpq,pop,1
7JOS2dpikWR1qxVZfLbKju,rap,1
7JOS2dpikWR1qxVZfLbKju,trap,1
3RDALl5RyRDHPryF1uyWwG,rap,1
3RDALl5RyRDHPryF1uyWwG,hip hop,1
3RDALl5RyRDHPryF1uyWwG,pop,1
3RDALl5RyRDHPryF1uyWwG,trap,1
35BhE5C6szF898n5WgUSgO,rap,1
35BhE5C6szF898n5WgUSgO,pop,1
35BhE5C6szF898n5WgUSgO,trap,1
5Zwlr28h134D0OzxzUfVCA,rap,1
5Zwlr28h134D0OzxzUfVCA,hip hop,1
5Zwlr28h134D0OzxzUfVCA,pop,1
5Zwlr28h134D0OzxzUfVCA,trap,1
2dmFGufs1lJpgKnb5NyPNS,pop,1
2O9w0WQhGtr7oQWG6nUqh5,hip hop,1
2O9w0WQhGtr7oQWG6nUqh5,pop,1
5ALUgNuS421MZrrrAhM9Bv,hip hop,1
5ALUgNuS421MZrrrAhM9Bv,pop,1
0Qld3F5Dr62sYbuivSzEMw,hip hop,1
0Qld3F5Dr62sYbuivSzEMw,pop,1
3PMRY3PR5xAe5UpRfPPuaG,rap,1
3PMRY3PR5xAe5UpRfPPuaG,hip hop,1
3PMRY3PR5xAe5UpRfPPuaG,pop,1
3PMRY3PR5xAe5UpRfPPuaG,trap,1
5Y82XghASZwxaZGe7tJVUJ,pop,1
1O4dvMoyQSIClCii6DSai8,pop,1
3T7cPgj4vAIoSdypl7cNH8,pop,1
0EQbKeNi7GXjfN2LndmReh,pop,1
5x9gQC3VztdH5mQO5EEi9y,rap,1
5x9gQC3VztdH5mQO5EEi9y,pop,1
5x9gQC3VztdH5mQO5EEi9y,trap,1
4imSxhDqtkiuKUamV1AL2l,pop,1
6MBiPjSFsYijvVDtKDwVs4,hip hop,1
6MBiPjSFsYijvVDtKDwVs4,pop,1
0OCQtSY66ZM9xUUsuvjDXw,pop,1
4jfe3cL8wzjPxD9CViP2dW,hip hop,1
4jfe3cL8wzjPxD9CViP2dW,pop,1
1tNJibl39hvCIVSnGaiwx5,pop,1
7FRQP6Ivwv3DQCLxpR3I6Z,hip hop,1
5fxRKBJNkss9n22ePnifL6,hip hop,1
734Ea35ORu5chErtoqMMtU,hip hop,1
6100Rwk1ypJpElhvxSKju4,pop,1
3hvKmeo12OU7ai8Mpgraf7,hip hop,1
5A5hVxY3BogJUch1IUcuw7,pop,1
6opz1Ax3VqCmeQBGax1erx,pop,1
7rjcERw1K9oR9vtik3YSJN,hip hop,1
7rjcERw1K9oR9vtik3YSJN,pop,1
4ynaUZA4BVF6d2XaNuflVz,pop,1
6TBRY5HueSwE3yVgBIHcy2,pop,1
4gdMJYnopf2nEUcanAwstx,pop,1
05etL4pzWd6TSv1x5WrlG3,pop,1
22UtphG4LcwxlhhV0aP4js,pop,1
1SyKki7JI1AZNKwgNMkn25,pop,1
1E6arsXf5Fgsnv9YpSzjpE,pop,1
1mBydYMVBECdDmMfE2sEUO,pop,1
7uIbLdzzSEqnX0Pkrb56cR,hip hop,1
4zCH9qm4R2DADamUHMCa6O,hip hop,1
5VVN3xZw1i2qihfITZlvCZ,pop,1
1T7MiVJ2MJlR5GKi11w4VT,pop,1
2rN8LHqK4TBI7y3d9POvJb,hip hop,1
2rN8LHqK4TBI7y3d9POvJb,pop,1
4PY2xnTu90K0hvkgcljRJl,pop,1
2FKWNmZWDBZR4dE5KX4plR,pop,1
