position,title,artists_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,country
16,LOS CUADROS,"[12GqGscKJx3aE4t07u7eVZ, 5eumcnUkdmGvkvcsx1WFNG]",0.782,0.539,11,-10.68,1,0.0716,0.319,0.0,0.0905,0.939,122.149,audio_features,41EOhpn50qvd8iZSKw531W,spotify:track:41EOhpn50qvd8iZSKw531W,https://api.spotify.com/v1/tracks/41EOhpn50qvd8iZSKw531W,https://api.spotify.com/v1/audio-analysis/41EOhpn50qvd8iZSKw531W,160424,3,Mexico
17,Si No Quieres No,"[0pePYDrJGk8gqMRbXrLJC8, 6pV5zH2LzjOUHaAvENdMMa]",0.786,0.786,4,-6.372,0,0.0512,0.445,2e-06,0.0947,0.611,100.123,audio_features,1C84d9abZVKWHT2YYpoean,spotify:track:1C84d9abZVKWHT2YYpoean,https://api.spotify.com/v1/tracks/1C84d9abZVKWHT2YYpoean,https://api.spotify.com/v1/audio-analysis/1C84d9abZVKWHT2YYpoean,147011,1,Mexico
18,EL AMOR DE SU VIDA,"[6XkjpgcEsYab502Vr1bBeW, 1dKdetem2xEmjgvyymzytS]",0.616,0.834,9,-3.069,1,0.0664,0.06,0.0,0.338,0.746,151.701,audio_features,0O3U5iwTbiXCREMkvotJuN,spotify:track:0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/tracks/0O3U5iwTbiXCREMkvotJuN,https://api.spotify.com/v1/audio-analysis/0O3U5iwTbiXCREMkvotJuN,165848,4,Mexico
19,BLANCA ROSITA Y MARIA,[5eumcnUkdmGvkvcsx1WFNG],0.767,0.656,11,-6.804,0,0.0561,0.3,0.00235,0.139,0.684,129.99,audio_features,1wsDxqEDpsvNCatbXHjOje,spotify:track:1wsDxqEDpsvNCatbXHjOje,https://api.spotify.com/v1/tracks/1wsDxqEDpsvNCatbXHjOje,https://api.spotify.com/v1/audio-analysis/1wsDxqEDpsvNCatbXHjOje,200658,3,Mexico
20,HOLLYWOOD,"[12GqGscKJx3aE4t07u7eVZ, 4Rh80sXmcG4xDP1r6dTNiQ]",0.707,0.683,3,-7.598,0,0.191,0.7,6e-06,0.134,0.545,94.979,audio_features,5GTBdEjZe7zEDp1N0eCZE4,spotify:track:5GTBdEjZe7zEDp1N0eCZE4,https://api.spotify.com/v1/tracks/5GTBdEjZe7zEDp1N0eCZE4,https://api.spotify.com/v1/audio-analysis/5GTBdEjZe7zEDp1N0eCZE4,284864,3,Mexico
21,Si Antes Te Hubiera Conocido,[790FomKkXshlbRYZFtlgla],0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,audio_features,6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,https://api.spotify.com/v1/audio-analysis/6WatFBLVB0x077xWeoVc2k,195824,4,Mexico
22,QUEMA,"[7j6DKwmjbxvpQO8h914uEz, 12GqGscKJx3aE4t07u7eVZ, 18dspUI6gqabm5XCC2RcUD]",0.819,0.861,0,-3.322,1,0.0491,0.0286,0.000836,0.0676,0.905,97.014,audio_features,0zNMdrDEs5N0JPQ7RYQZln,spotify:track:0zNMdrDEs5N0JPQ7RYQZln,https://api.spotify.com/v1/tracks/0zNMdrDEs5N0JPQ7RYQZln,https://api.spotify.com/v1/audio-analysis/0zNMdrDEs5N0JPQ7RYQZln,150928,4,Mexico
23,No Son Doritos,"[0NlNru2YcUz6RbnpYGQz26, 0pePYDrJGk8gqMRbXrLJC8]",0.783,0.834,3,-4.623,0,0.029,0.539,0.000212,0.0903,0.92,139.995,audio_features,2ss1LK5Kfnjo5EUaCbsgZM,spotify:track:2ss1LK5Kfnjo5EUaCbsgZM,https://api.spotify.com/v1/tracks/2ss1LK5Kfnjo5EUaCbsgZM,https://api.spotify.com/v1/audio-analysis/2ss1LK5Kfnjo5EUaCbsgZM,160714,3,Mexico
24,Morena Canela,[2rmkQLzj0k4nZdQehOUByO],0.658,0.614,10,-6.981,1,0.0324,0.105,2.2e-05,0.092,0.465,119.893,audio_features,0NsGFMIo2aNbAkJu48ndaf,spotify:track:0NsGFMIo2aNbAkJu48ndaf,https://api.spotify.com/v1/tracks/0NsGFMIo2aNbAkJu48ndaf,https://api.spotify.com/v1/audio-analysis/0NsGFMIo2aNbAkJu48ndaf,178337,3,Mexico
25,Cero Empatía,[1bfl0AU8SqmLkElptOprhC],0.68,0.429,2,-4.807,0,0.0341,0.342,0.0,0.241,0.589,140.149,audio_features,03MqlviAY1kvFqdaGl5Mhg,spotify:track:03MqlviAY1kvFqdaGl5Mhg,https://api.spotify.com/v1/tracks/03MqlviAY1kvFqdaGl5Mhg,https://api.spotify.com/v1/audio-analysis/03MqlviAY1kvFqdaGl5Mhg,189525,3,Mexico
26,Giza,"[0elWFr7TW8piilVRYJUe4P, 3l9G1G9MxH6DaRhwLklaf5]",0.698,0.891,5,-5.003,0,0.0341,0.0942,0.0,0.133,0.696,124.054,audio_features,6KOnLTb1xLfKDAjMC43I76,spotify:track:6KOnLTb1xLfKDAjMC43I76,https://api.spotify.com/v1/tracks/6KOnLTb1xLfKDAjMC43I76,https://api.spotify.com/v1/audio-analysis/6KOnLTb1xLfKDAjMC43I76,177581,3,Mexico
27,Y LLORO,[7Gi6gjaWy3DxyilpF1a8Is],0.728,0.589,7,-7.115,1,0.0376,0.424,8e-06,0.166,0.767,77.475,audio_features,6RcAHyC5sAUIbPTkhOQwd8,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,https://api.spotify.com/v1/tracks/6RcAHyC5sAUIbPTkhOQwd8,https://api.spotify.com/v1/audio-analysis/6RcAHyC5sAUIbPTkhOQwd8,179013,4,Mexico
28,Vaquero - Remix,"[4yjm4SvYqC5FFuLbB6TyHr, 6BV37tKh6pY97mnNdTCzly, 3S9Hg7sRKhmtWunFZ2yAYP, 6swtbYCVvjJIjCb5MWaIT2, 4HUY0hELnxz4RC6VvJzRyc, 74mXQ4kCTwvcY9FtSrNm9c]",0.752,0.91,4,-3.189,0,0.0541,0.481,0.0,0.0947,0.798,95.986,audio_features,7l3UuUZEqvxjhKYD2QBxOU,spotify:track:7l3UuUZEqvxjhKYD2QBxOU,https://api.spotify.com/v1/tracks/7l3UuUZEqvxjhKYD2QBxOU,https://api.spotify.com/v1/audio-analysis/7l3UuUZEqvxjhKYD2QBxOU,300000,4,Mexico
29,Volver Al Futuro,"[3l9G1G9MxH6DaRhwLklaf5, 7Gi6gjaWy3DxyilpF1a8Is]",0.753,0.662,1,-6.702,1,0.0361,0.128,0.0,0.105,0.638,116.916,audio_features,33Nj9AdncSmHbCN3QeSZTL,spotify:track:33Nj9AdncSmHbCN3QeSZTL,https://api.spotify.com/v1/tracks/33Nj9AdncSmHbCN3QeSZTL,https://api.spotify.com/v1/audio-analysis/33Nj9AdncSmHbCN3QeSZTL,204103,3,Mexico
30,Regalo De Dios,[1bfl0AU8SqmLkElptOprhC],0.792,0.516,4,-6.097,0,0.027,0.197,0.0,0.0855,0.916,108.939,audio_features,51qYdMBxt9mFbtZBzq1Yfi,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,https://api.spotify.com/v1/tracks/51qYdMBxt9mFbtZBzq1Yfi,https://api.spotify.com/v1/audio-analysis/51qYdMBxt9mFbtZBzq1Yfi,185933,4,Mexico
31,Hecha Pa' Mí,[6XkjpgcEsYab502Vr1bBeW],0.742,0.832,8,-4.267,1,0.0325,0.0857,0.0,0.296,0.716,98.582,audio_features,1uGUbgZuO1kD1JZ0UeFupN,spotify:track:1uGUbgZuO1kD1JZ0UeFupN,https://api.spotify.com/v1/tracks/1uGUbgZuO1kD1JZ0UeFupN,https://api.spotify.com/v1/audio-analysis/1uGUbgZuO1kD1JZ0UeFupN,195846,4,Mexico
32,Que Onda,"[6dLuQ5qXxIuWc5urxfIiZR, 2rmkQLzj0k4nZdQehOUByO, 0ys2OFYzWYB5hRDLCsBqxt]",0.808,0.944,10,-4.863,0,0.0408,0.183,1e-06,0.138,0.937,124.934,audio_features,6uIIdjYTxxpWOyWuVXrKQO,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,https://api.spotify.com/v1/tracks/6uIIdjYTxxpWOyWuVXrKQO,https://api.spotify.com/v1/audio-analysis/6uIIdjYTxxpWOyWuVXrKQO,191467,3,Mexico
33,TÚ NAME,[0ys2OFYzWYB5hRDLCsBqxt],0.76,0.747,0,-5.083,0,0.0282,0.0675,3e-06,0.309,0.884,128.912,audio_features,3FqUPvubYeRCMsdJ02QyZR,spotify:track:3FqUPvubYeRCMsdJ02QyZR,https://api.spotify.com/v1/tracks/3FqUPvubYeRCMsdJ02QyZR,https://api.spotify.com/v1/audio-analysis/3FqUPvubYeRCMsdJ02QyZR,152079,3,Mexico
34,Die With A Smile,"[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]",0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,audio_features,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe,251668,3,Mexico
35,On D Gas,"[7yCGrS6Xh3UngvY6Ad5sMJ, 163DQlpiiNqxgn2m4WsD3e]",0.786,0.888,5,-5.875,0,0.0916,0.248,0.0,0.16,0.852,108.876,audio_features,2HSqF98IZ3OIGVUHHUwGdV,spotify:track:2HSqF98IZ3OIGVUHHUwGdV,https://api.spotify.com/v1/tracks/2HSqF98IZ3OIGVUHHUwGdV,https://api.spotify.com/v1/audio-analysis/2HSqF98IZ3OIGVUHHUwGdV,201323,3,Mexico
36,BELANOVA,"[12GqGscKJx3aE4t07u7eVZ, 5eumcnUkdmGvkvcsx1WFNG]",0.726,0.808,1,-5.845,1,0.064,0.556,5e-06,0.208,0.814,129.84,audio_features,1jIirpaACmgb4nTYfywys4,spotify:track:1jIirpaACmgb4nTYfywys4,https://api.spotify.com/v1/tracks/1jIirpaACmgb4nTYfywys4,https://api.spotify.com/v1/audio-analysis/1jIirpaACmgb4nTYfywys4,164822,3,Mexico
37,Lo Que Hay X Aquí,[3p8PwzenE7ktd4BVFuQzMD],0.69,0.502,0,-7.242,1,0.096,0.697,0.0,0.213,0.747,153.991,audio_features,7oJ3N7oVSwoa5sdpg6NCE6,spotify:track:7oJ3N7oVSwoa5sdpg6NCE6,https://api.spotify.com/v1/tracks/7oJ3N7oVSwoa5sdpg6NCE6,https://api.spotify.com/v1/audio-analysis/7oJ3N7oVSwoa5sdpg6NCE6,158546,4,Mexico
38,PERO NO TE ENAMORES,[0ys2OFYzWYB5hRDLCsBqxt],0.724,0.886,8,-5.607,0,0.0325,0.348,0.0132,0.107,0.827,118.044,audio_features,3w1h7uNU1Dfk2tOaHiIGat,spotify:track:3w1h7uNU1Dfk2tOaHiIGat,https://api.spotify.com/v1/tracks/3w1h7uNU1Dfk2tOaHiIGat,https://api.spotify.com/v1/audio-analysis/3w1h7uNU1Dfk2tOaHiIGat,183847,3,Mexico
39,EN MI MUNDO,"[0T8Ix53aIN4F7aEKj4EnKy, 12GqGscKJx3aE4t07u7eVZ]",0.694,0.594,8,-8.39,0,0.0366,0.396,0.0,0.131,0.672,125.01,audio_features,0lQogzZgV4XwuUTasz3nPL,spotify:track:0lQogzZgV4XwuUTasz3nPL,https://api.spotify.com/v1/tracks/0lQogzZgV4XwuUTasz3nPL,https://api.spotify.com/v1/audio-analysis/0lQogzZgV4XwuUTasz3nPL,307565,3,Mexico
40,Amor,[7hDt3OE2ubsKzO9rMYPXox],0.717,0.502,2,-6.329,1,0.0479,0.208,1.3e-05,0.12,0.424,180.01,audio_features,0hkoQgoqic1qQtxPOudmrx,spotify:track:0hkoQgoqic1qQtxPOudmrx,https://api.spotify.com/v1/tracks/0hkoQgoqic1qQtxPOudmrx,https://api.spotify.com/v1/audio-analysis/0hkoQgoqic1qQtxPOudmrx,202059,4,Mexico
41,TRES BOTELLAS,[7Gi6gjaWy3DxyilpF1a8Is],0.723,0.59,11,-7.688,0,0.0341,0.246,5e-05,0.201,0.587,97.481,audio_features,2CshODtf7iwe3pKlPmEWF5,spotify:track:2CshODtf7iwe3pKlPmEWF5,https://api.spotify.com/v1/tracks/2CshODtf7iwe3pKlPmEWF5,https://api.spotify.com/v1/audio-analysis/2CshODtf7iwe3pKlPmEWF5,162648,4,Mexico
42,APT.,"[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]",0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,audio_features,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,169917,4,Mexico
43,Q U E V A S H A C E R H O Y ?,"[3E12tRURRvPfHz0hAMCFYc, 54seKvtsZauR1iauN0ptpo]",0.56,0.681,6,-6.304,0,0.244,0.103,0.0,0.106,0.388,155.079,audio_features,0Sr7ssScx54yxdM2ols7nW,spotify:track:0Sr7ssScx54yxdM2ols7nW,https://api.spotify.com/v1/tracks/0Sr7ssScx54yxdM2ols7nW,https://api.spotify.com/v1/audio-analysis/0Sr7ssScx54yxdM2ols7nW,223320,4,Mexico
44,Lo Tienes Todo,[1bfl0AU8SqmLkElptOprhC],0.702,0.836,8,-3.599,1,0.0658,0.204,0.0,0.0698,0.63,117.897,audio_features,29vIEdxgMT9H1fnBMecWjA,spotify:track:29vIEdxgMT9H1fnBMecWjA,https://api.spotify.com/v1/tracks/29vIEdxgMT9H1fnBMecWjA,https://api.spotify.com/v1/audio-analysis/29vIEdxgMT9H1fnBMecWjA,164387,4,Mexico
45,Diamantes,[0elWFr7TW8piilVRYJUe4P],0.662,0.759,9,-5.475,1,0.0353,0.389,0.0,0.141,0.513,92.438,audio_features,0JDrG1g5HXbfgGtRKT0ofH,spotify:track:0JDrG1g5HXbfgGtRKT0ofH,https://api.spotify.com/v1/tracks/0JDrG1g5HXbfgGtRKT0ofH,https://api.spotify.com/v1/audio-analysis/0JDrG1g5HXbfgGtRKT0ofH,211353,3,Mexico
46,El Final De Nuestra Historia,[5bSfBBCxY8QAk4Pifveisz],0.736,0.495,10,-8.168,1,0.0353,0.502,0.0,0.214,0.942,114.967,audio_features,0sgwOySqG0fbNukjUa1BUt,spotify:track:0sgwOySqG0fbNukjUa1BUt,https://api.spotify.com/v1/tracks/0sgwOySqG0fbNukjUa1BUt,https://api.spotify.com/v1/audio-analysis/0sgwOySqG0fbNukjUa1BUt,197347,4,Mexico
47,LUNA,"[2LRoIwlKmHjgvigdNGBHNo, 7jAs1uPnpfNmT6e5qtEPxq]",0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,audio_features,7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,https://api.spotify.com/v1/audio-analysis/7bywjHOc0wSjGGbj04XbVi,196800,4,Mexico
48,+57,"[790FomKkXshlbRYZFtlgla, 2LRoIwlKmHjgvigdNGBHNo, 6ndLrsgT3MV5CNxIrW71fw, 3m5qlPf2OkihLz3dRYnkPA, 1vyhD5VmyZ7KMfW5gqLgo5, 1r4hJ1h58CWwUQe3MxPuau, 7j6DKwmjbxvpQO8h914uEz, 1TA5sGRlKUJXBN4ZyJuDIX]",0.848,0.712,1,-3.574,0,0.0981,0.221,0.0,0.106,0.692,91.98,audio_features,3mg9jYNC1NihbthlglzrWP,spotify:track:3mg9jYNC1NihbthlglzrWP,https://api.spotify.com/v1/tracks/3mg9jYNC1NihbthlglzrWP,https://api.spotify.com/v1/audio-analysis/3mg9jYNC1NihbthlglzrWP,298131,4,Mexico
49,Según Quién,"[1r4hJ1h58CWwUQe3MxPuau, 66ihevNkSYNzRAl44dx6jJ]",0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,audio_features,4bw8mcDUSRWfQo63ZTYRnU,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,https://api.spotify.com/v1/tracks/4bw8mcDUSRWfQo63ZTYRnU,https://api.spotify.com/v1/audio-analysis/4bw8mcDUSRWfQo63ZTYRnU,142335,3,Mexico
