artists,followers,genres,name,popularity,country
0XNKQFs2Ewb3y0VsFUFc5l,2146008,"russian hip hop, russian trap",MORGENSHTERN,60,Belarus
56wiPFJN2Z1PG1N8hGNYaD,161056,,mzlff,58,Belarus
0hAEtx2GQLtMTJj8qycHRr,214927,"russian hip hop, zxc",xxxmanera,55,Belarus
5B5qmrbTFvA7TAxWruuwbo,193297,"russian hip hop, russian viral rap",Aarne,63,Belarus
27kGBCjiz5OXojkKX4xQ6R,459127,"russian drill, russian hip hop, russian trap",BUSHIDO ZHO,61,Belarus
4uWhcZCwuPopf6JGvwsN2B,95809,"russian alt pop, russian pop",ANIKV,52,Belarus
0ChMIwzbYxHbebgoPeETfV,307724,"russian hip hop, russian rave",Lida,57,Belarus
5IS4dQ9lDW01IY1buR7bW7,276226,russian drain,СЕРЕГА ПИРАТ,59,Belarus
2z20q6EEfm6w6PiIKsgtb3,1834227,"kavkaz, russian emo rap, russian grime, russian hip hop, russian trap",FACE,64,Belarus
7bI1v9NGBBhq8iGfytctni,45035,"boston indie, bubblegrunge, countrygaze, midwest shoegaze",Squirrel Flower,48,Belarus
1nnaE1FllcW0TlDdPVmdPg,574659,russian hip hop,Scally Milano,58,Belarus
3I9Bd4StaxvFWPG9AAjlrO,297118,"russian drain, russian hip hop, russian viral rap",uglystephan,55,Belarus
6iQqWcDg92kre5ykFLwqD8,774529,"russian indie, russian indie rock",Дайте танк (!),59,Belarus
2hTmpvdwhpNZryOkwTisRW,471786,"russian hip hop, russian plugg",Toxi$,61,Belarus
1HY2Jd0NmPuamShAr6KMms,33135954,"art pop, dance pop, pop",Lady Gaga,92,Sweden
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Ukraine
4tuJ0bMpJh08umKkEXKUI5,3350263,alt z,Gracie Abrams,91,United Kingdom
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,United Kingdom
22wbnEMDvgVIAGdFeek6ET,4037434,singer-songwriter pop,Benson Boone,86,United Kingdom
1iCnM8foFssWlPRLfAbIwo,591324,bedroom pop,Gigi Perez,82,Sweden
0GOx72r5AAEKRGQFn3xqXK,5198127,"french hip hop, pop urbaine, r&b francais, rap conscient",GIMS,80,Switzerland
0GOx72r5AAEKRGQFn3xqXK,5198127,"french hip hop, pop urbaine, r&b francais, rap conscient",GIMS,80,Switzerland
1cKyknhftNKXCjMBd2hDrG,647888,"belgian hip hop, rap belge",DYSTINCT,72,Switzerland
0LKAV3zJ8a8AIGnyc5OvfB,1433887,"french hip hop, pop urbaine, r&b francais",SDM,79,Switzerland
7f5Zgnp2spUuuzKplmRkt7,2944346,"belgian edm, edm, pop dance, tropical house",Lost Frequencies,81,Netherlands
2txHhyCwHjUEpJjWrEyqyX,4050804,chill pop,Tom Odell,80,Luxembourg
3eVa5w3URK5duf6eyVDbu9,8390154,k-pop,ROSÉ,86,Ukraine
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Switzerland
2loEsOijJ6XiGzWYFXMIRk,225767,melodic house,Adam Port,77,Switzerland
6XjgqvaVLUib6lCerbZrYD,13017,,Stryv,75,Switzerland
26WKgv73kRHD0gEDKD1i8j,359273,melodic house,Keinemusik,77,Switzerland
2yyaNPcdxZcn4iutCcLMaC,1356,,Orso,75,Switzerland
37lTKHi901VnwngQ7C8noT,9387,,Malachiii,75,Switzerland
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,United Kingdom
6XyY86QOPPrYVGvF9ch6wz,27864882,"alternative metal, nu metal, post-grunge, rap metal, rock",Linkin Park,93,Luxembourg
