artists,followers,genres,name,popularity,country
2qoQgPAilErOKCwE2Y8wOG,1436205,southern hip hop,GloRilla,83,United States
3DbwFQlvLxRSi2uX8mf81A,1589423,trap queen,Sexyy Red,82,United States
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,Canada
246dkjvS1zLTtiykXe5h60,45947194,"dfw rap, melodic rap, pop, rap",Post Malone,91,Canada
4oUHIQIBe0LHzYfvXNW4QM,11257584,contemporary country,Morgan Wallen,90,Canada
5j4HeCoUlzhfWtjAfM1acR,3521081,"belgian pop, g-house",Stromae,81,United States
6e3pZKXUxrPfnUPJ960Hd9,688392,"french pop, nouvelle chanson francaise",Pomme,79,United States
57nPqD7z62gDdq37US9XJR,385656,,Arcane,86,United States
2tIP7SsRs7vjIcLrU85W8J,5898895,australian hip hop,The Kid LAROI,85,Canada
33qOK5uJ8AR2xuQQAhHump,3506837,,Teddy Swims,87,Canada
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,Canada
3l9G1G9MxH6DaRhwLklaf5,3442727,corrido,Oscar Maydon,88,Mexico
0ys2OFYzWYB5hRDLCsBqxt,12762182,"corrido, corridos tumbados, sad sierreno, sierreno",Fuerza Regida,91,Mexico
22wbnEMDvgVIAGdFeek6ET,4037434,singer-songwriter pop,Benson Boone,86,Canada
2YZyLoL8N0Wb9xBt1NhZWg,34908756,"conscious hip hop, hip hop, rap, west coast rap",Kendrick Lamar,97,United States
2sSGPbdZJkaSE2AbcGOACx,1751274,"bedroom pop, la indie",The Marías,80,United States
66CXWjxzNUsdJxJ2JdwvnR,101554637,pop,Ariana Grande,95,United States
66CXWjxzNUsdJxJ2JdwvnR,101554637,pop,Ariana Grande,95,United States
46UMQ0cW8ToR8egkBRwAxZ,291736,pop soul,Cynthia Erivo,79,United States
4oUHIQIBe0LHzYfvXNW4QM,11257584,contemporary country,Morgan Wallen,90,Canada
7GlBOeep6PqTfFi59PTUUN,4128080,indie pop,Chappell Roan,88,Canada
77SW9BnxLY8rJ0RciFqkHh,18733495,"modern alternative rock, modern rock, pop",The Neighbourhood,86,Canada
2RQXRUsr4IW1f3mKyKsy4B,3623830,"pov: indie, singer-songwriter pop",Noah Kahan,86,Canada
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,Canada
4tuJ0bMpJh08umKkEXKUI5,3350263,alt z,Gracie Abrams,91,United States
3eVa5w3URK5duf6eyVDbu9,8390154,k-pop,ROSÉ,86,Canada
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Canada
1HY2Jd0NmPuamShAr6KMms,33135954,"art pop, dance pop, pop",Lady Gaga,92,Canada
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,Canada
3y2cIKLjiOlp1Np37WiUdH,836821,"modern country pop, pop rap",Shaboozey,80,United States
1iCnM8foFssWlPRLfAbIwo,591324,bedroom pop,Gigi Perez,82,United States
6qqNVTkY8uBg9cP3Jd7DAH,103248986,"art pop, pop",Billie Eilish,96,United States
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,United States
1Xyo4u8uXC1ZmMpatF05PJ,95571651,"canadian contemporary r&b, canadian pop, pop",The Weeknd,96,United States
699OTQXzgjhIYAHMy9RyPD,12429644,"atl hip hop, plugg, pluggnb, rage rap, rap",Playboi Carti,90,Canada
22wbnEMDvgVIAGdFeek6ET,4037434,singer-songwriter pop,Benson Boone,86,Canada
246dkjvS1zLTtiykXe5h60,45947194,"dfw rap, melodic rap, pop, rap",Post Malone,91,United States
4oUHIQIBe0LHzYfvXNW4QM,11257584,contemporary country,Morgan Wallen,90,Canada
7GlBOeep6PqTfFi59PTUUN,4128080,indie pop,Chappell Roan,88,Canada
74KM79TiuVKeVCqs8QtB0B,15813718,pop,Sabrina Carpenter,94,United States
4oUHIQIBe0LHzYfvXNW4QM,11257584,contemporary country,Morgan Wallen,90,Canada
33qOK5uJ8AR2xuQQAhHump,3506837,,Teddy Swims,87,United States
4tuJ0bMpJh08umKkEXKUI5,3350263,alt z,Gracie Abrams,91,United States
7Ez6lTtSMjMf2YSYpukP1I,265453,,Dasha,76,Canada
