artists,followers,genres,name,popularity,country
2LRoIwlKmHjgvigdNGBHNo,14984288,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",Feid,92,Honduras
6ndLrsgT3MV5CNxIrW71fw,105534,,DFZM,72,Honduras
3m5qlPf2OkihLz3dRYnkPA,558663,"colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",Ovy On The Drums,82,Honduras
1vyhD5VmyZ7KMfW5gqLgo5,37463468,"reggaeton, reggaeton colombiano, trap latino, urbano latino",J Balvin,88,Honduras
1r4hJ1h58CWwUQe3MxPuau,35181234,"latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",Maluma,88,Honduras
7j6DKwmjbxvpQO8h914uEz,3291559,"reggaeton, trap colombiano, trap latino, urbano latino",Ryan Castro,82,Honduras
1TA5sGRlKUJXBN4ZyJuDIX,5590731,"reggaeton, urbano latino",Blessd,84,Honduras
0B4uq7LA4vdVwFPDoOcVtw,336031,dembow dominicano,Jey One,63,Dominican Republic
2dHbjVgpO3NvzY8D7yZvji,283828,dembow dominicano,Donaty,61,Dominican Republic
6GlX3FdCQrMftGfVaWcmPZ,161693,dembow dominicano,NTG,65,Dominican Republic
2kF83E9c7WmW5XdqwUrJd2,42624,dembow dominicano,Chocoleyrol,47,Dominican Republic
1qto4hHid1P71emI6Fd8xi,9146086,"bachata, bachata dominicana, latin hip hop, latin pop, tropical, urbano latino",Aventura,82,Nicaragua
6GlX3FdCQrMftGfVaWcmPZ,161693,dembow dominicano,NTG,65,Dominican Republic
0XXR1ghu7pFEcfdmhq52E9,229177,dembow dominicano,Braulio Fogon,54,Dominican Republic
6GlX3FdCQrMftGfVaWcmPZ,161693,dembow dominicano,NTG,65,Dominican Republic
3E12tRURRvPfHz0hAMCFYc,445692,"trap boricua, trap latino, urbano latino",Omar Courtz,81,Honduras
54seKvtsZauR1iauN0ptpo,314448,"trap latino, urbano latino",De La Rose,79,Honduras
4ncaw2cfA3Wlly1tBD2eWt,433195,dembow,Yailin la Mas Viral,66,Dominica
5O5qjKWtduHgXxeEYbbSxz,5652,,Puyalo Pantera,60,Dominica
11oaKJc8rsz6x8YPVjca4X,13373,,Engel Montaz,72,Dominican Republic
11oaKJc8rsz6x8YPVjca4X,13373,,Engel Montaz,72,Dominica
0kwa5ELbi8xm7vbwywoLtg,3516,,Kuv507,64,Dominican Republic
0c0Yh1P4gMYmDwebhyzIDv,3892,,Latinnites Music,65,Dominican Republic
4WzBqbc7fxl2y8XrznMSqf,6615,,Candelita,48,Dominica
0TnOYISbd1XYRBk9myaseg,11020986,"dance pop, miami hip hop, pop",Pitbull,86,Dominica
3OcvS8PzSGYMBvLdzY6g3e,5206322,"colombian pop, vallenato, vallenato moderno",Silvestre Dangond,69,Dominica
6NVVcu2j3GlTJwVUnNh27B,36,,Jose iglesia,47,Dominica
11oaKJc8rsz6x8YPVjca4X,13373,,Engel Montaz,72,Dominica
03A4rAqMAxVwjkRIPZxZ9Y,1921,reggaeton chileno,Sacra Mr Melody,48,Dominica
11oaKJc8rsz6x8YPVjca4X,13373,,Engel Montaz,72,Dominica
11oaKJc8rsz6x8YPVjca4X,13373,,Engel Montaz,72,Dominica
11oaKJc8rsz6x8YPVjca4X,13373,,Engel Montaz,72,Dominica
0kwa5ELbi8xm7vbwywoLtg,3516,,Kuv507,64,Dominica
0c0Yh1P4gMYmDwebhyzIDv,3892,,Latinnites Music,65,Dominica
11oaKJc8rsz6x8YPVjca4X,13373,,Engel Montaz,72,Dominica
4VVEpEhC8NcR7AqNEds42U,652855,"dembow, rap dominicano",Chimbala,69,Dominica
7w0t8O8nbirfLvGJgKK0xk,64787,"dembow, dembow dominicano",Leo RD,62,Dominica
11oaKJc8rsz6x8YPVjca4X,13373,,Engel Montaz,72,Dominica
0c0Yh1P4gMYmDwebhyzIDv,3892,,Latinnites Music,65,Dominica
11oaKJc8rsz6x8YPVjca4X,13373,,Engel Montaz,72,Dominica
4ncaw2cfA3Wlly1tBD2eWt,433195,dembow,Yailin la Mas Viral,66,Dominica
3Z8i7zAQr7lPwH7pUQnlXJ,123883,dembow dominicano,Kreizy k,55,Dominica
4ncaw2cfA3Wlly1tBD2eWt,433195,dembow,Yailin la Mas Viral,66,Dominica
5O5qjKWtduHgXxeEYbbSxz,5652,,Puyalo Pantera,60,Dominica
7eUSP77ZhnXleSue48JWiT,20472,dominican pop,El Blachy,51,Dominica
5rlinmh5Y0p4zfMY5qngpX,27443,"dembow, trap dominicano",Diamond la Mafia,45,Dominica
4UcGO4hOufILa9qGd3KOCo,215592,"dembow dominicano, trap dominicano",La Perversa,55,Dominica
4lpMINWZQ39N9joHJFmgDE,5085,,Loco Prieto Oficial,46,Dominica
30TfJAUX5Aeh7qKjyndmsO,9622,dembow dominicano,Mapa Negro,52,Dominica
2rMFPjySMqkgBajkLKL6zo,223686,dembow dominicano,Lomiiel,68,Dominica
2dHbjVgpO3NvzY8D7yZvji,283828,dembow dominicano,Donaty,61,Dominica
0L7AJNWmGtSjzASON8eTDW,118338,dembow dominicano,Papera,57,Dominica
7w0t8O8nbirfLvGJgKK0xk,64787,"dembow, dembow dominicano",Leo RD,62,Dominica
1y8spb5Thg0p5ybNtdk4tu,122811,dembow dominicano,Jezzy,59,Dominica
7w0t8O8nbirfLvGJgKK0xk,64787,"dembow, dembow dominicano",Leo RD,62,Dominica
