artists,followers,genres,name,popularity,country
7DBIKXxSh2BMPqSN7UB4rS,504207,"arabic hip hop, rap maroc, trap maroc",Madd,60,Morocco
3kd62SrugthLOzen7XmzG6,62101,moroccan pop,Douaa Lahyaoui,50,Morocco
7DBIKXxSh2BMPqSN7UB4rS,504207,"arabic hip hop, rap maroc, trap maroc",Madd,60,Morocco
1oSPZhvZMIrWW5I41kPkkY,9639836,k-pop,Jimin,88,Morocco
4BFLElxtBEdsdwGA1kHTsx,3079661,"arabic hip hop, rap maroc",ElGrandeToto,74,Morocco
7DBIKXxSh2BMPqSN7UB4rS,504207,"arabic hip hop, rap maroc, trap maroc",Madd,60,Morocco
3IW7ScrzXmPvZhB27hmfgy,10659860,"french hip hop, pop urbaine, rap marseille",Jul,82,Morocco
1H0D7p5aN8tGG8DPLt0Nbv,794219,"arabic hip hop, moroccan pop, rap maroc",Lbenj,52,Morocco
3IRAzpoLeNDGv7kqwNK3bp,616151,"moroccan pop, rap maroc",7-Toun,54,Morocco
0bmKQDkU4J3gUykZS8tb6v,1125770,"arabic hip hop, north moroccan rap, rap maroc",LFERDA,57,Morocco
25eYSizNX4BK5ZtqAq8pE8,358113,"arab pop, moroccan pop",Nouamane Belaiachi,47,Morocco
6g4L5CJkiMINgAzUQsb7fr,71429,trap maroc,Hassa1,49,Morocco
3Fi4gBbVvIHrqEG9TGwRTC,17857,,Flack,44,Morocco
6L7RfKlbIHQPxKbLizN9ts,29861,,Ali S,47,Morocco
4vyibjuGePnrB7BzbHkA6u,521654,rap maroc,L'morphine,57,Morocco
7DBIKXxSh2BMPqSN7UB4rS,504207,"arabic hip hop, rap maroc, trap maroc",Madd,60,Morocco
4BFLElxtBEdsdwGA1kHTsx,3079661,"arabic hip hop, rap maroc",ElGrandeToto,74,Morocco
5gs4Sm2WQUkcGeikMcVHbh,1410967,"belgian hip hop, cloud rap francais, french hip hop, pop urbaine, rap belge",Hamza,74,Morocco
2loEsOijJ6XiGzWYFXMIRk,224723,melodic house,Adam Port,77,Morocco
6XjgqvaVLUib6lCerbZrYD,12932,,Stryv,75,Morocco
26WKgv73kRHD0gEDKD1i8j,357955,melodic house,Keinemusik,78,Morocco
2yyaNPcdxZcn4iutCcLMaC,1338,,Orso,75,Morocco
37lTKHi901VnwngQ7C8noT,9354,,Malachiii,75,Morocco
1wAtSe79kItIb9nf5EhI2Q,1237850,"french hip hop, pop urbaine, rap francais",Niro,65,Morocco
4BFLElxtBEdsdwGA1kHTsx,3079661,"arabic hip hop, rap maroc",ElGrandeToto,74,Morocco
3IRAzpoLeNDGv7kqwNK3bp,616151,"moroccan pop, rap maroc",7-Toun,54,Morocco
5Do9u0GoN4gFn6Nk8NGDhh,931102,rap maroc,Stormy,60,Morocco
7douYKOyzk9ZRvGFu9UOnm,374707,rap maroc,Mons,49,Morocco
5Do9u0GoN4gFn6Nk8NGDhh,931102,rap maroc,Stormy,60,Morocco
4BFLElxtBEdsdwGA1kHTsx,3079661,"arabic hip hop, rap maroc",ElGrandeToto,74,Morocco
7DBIKXxSh2BMPqSN7UB4rS,504207,"arabic hip hop, rap maroc, trap maroc",Madd,60,Morocco
0bmKQDkU4J3gUykZS8tb6v,1125770,"arabic hip hop, north moroccan rap, rap maroc",LFERDA,57,Morocco
