artist,genre,pays
Los Turros,pop,Argentina
Los Turros,pop,Argentina
Los Turros,pop,Argentina
Emanero,hip hop,Argentina
Karina,pop,Argentina
j mena,pop,Argentina
Angela Torres,pop,Argentina
Rvssian,urbano latino,Chile
Rauw Alejandro,urbano latino,Chile
Rauw Alejandro,urbano latino,Chile
Rauw Alejandro,urbano latino,Chile
Duki,urbano latino,Argentina
Milo j,urbano latino,Argentina
Hernan y La Champion's Liga,pop,Argentina
Hernan y La Champion's Liga,pop,Argentina
Hernan y La Champion's Liga,pop,Argentina
Salastkbron,pop,Argentina
Salastkbron,pop,Argentina
Cris Mj,urbano latino,Argentina
FloyyMenor,reggaeton,Argentina
FloyyMenor,reggaeton,Argentina
Luck Ra,trap,Argentina
Chayanne,pop,Argentina
Mesita,rap,Uruguay
Maria Becerra,urbano latino,Argentina
KAROL G,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Ovy On The Drums,urbano latino,Chile
J Balvin,urbano latino,Chile
Maluma,urbano latino,Bolivia
Ryan Castro,urbano latino,Bolivia
Blessd,urbano latino,Chile
Duki,urbano latino,Argentina
Bizarrap,urbano latino,Argentina
Blessd,urbano latino,Chile
Ovy On The Drums,urbano latino,Chile
Luck Ra,trap,Argentina
KHEA,urbano latino,Argentina
KHEA,urbano latino,Argentina
KHEA,urbano latino,Argentina
YSY A,hip hop,Argentina
Bhavi,hip hop,Argentina
Milo j,urbano latino,Argentina
The La Planta,pop,Argentina
Luana,pop,Uruguay
Duki,urbano latino,Argentina
Duki,urbano latino,Argentina
Duki,urbano latino,Argentina
Luck Ra,trap,Argentina
Luck Ra,trap,Argentina
Rawayana,rock,Venezuela
Akapellah,hip hop,Venezuela
Jimin,pop,Bolivia
Omar Courtz,urbano latino,Chile
De La Rose,urbano latino,Chile
Myke Towers,urbano latino,Argentina
benny blanco,pop,Argentina
KAROL G,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Ovy On The Drums,urbano latino,Chile
J Balvin,urbano latino,Bolivia
Maluma,urbano latino,Bolivia
Ryan Castro,urbano latino,Bolivia
Blessd,urbano latino,Chile
KAROL G,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Beéle,urbano latino,Colombia
Clarent,trap,Venezuela
Boza,urbano latino,Colombia
Boza,urbano latino,Colombia
Junior Caldera,trap,Venezuela
Noriel,urbano latino,Venezuela
Rvssian,urbano latino,Bolivia
Rauw Alejandro,urbano latino,Bolivia
Rauw Alejandro,urbano latino,Bolivia
Rawayana,rock,Venezuela
Monsieur Periné,pop,Venezuela
Monsieur Periné,pop,Venezuela
Feid,urbano latino,Bolivia
Blessd,urbano latino,Bolivia
Ovy On The Drums,urbano latino,Bolivia
Ovy On The Drums,urbano latino,Bolivia
Randy,urbano latino,Venezuela
Randy,urbano latino,Venezuela
ROSÉ,pop,Bolivia
Bruno Mars,pop,Bolivia
Bad Bunny,urbano latino,Bolivia
Feid,urbano latino,Bolivia
Shakira,pop,Argentina
Lady Gaga,pop,Bolivia
Bruno Mars,pop,Bolivia
Feid,urbano latino,Bolivia
Nanpa Básico,hip hop,Colombia
Beéle,urbano latino,Colombia
KAROL G,urbano latino,Bolivia
KAROL G,urbano latino,Bolivia
Blessd,urbano latino,Bolivia
Ovy On The Drums,urbano latino,Bolivia
Ovy On The Drums,urbano latino,Bolivia
Lasso,pop,Bolivia
Rawayana,rock,Venezuela
Rawayana,rock,Venezuela
Danny Ocean,urbano latino,Venezuela
Danny Ocean,urbano latino,Venezuela
Danny Ocean,urbano latino,Venezuela
Danny Ocean,urbano latino,Venezuela
Danny Ocean,urbano latino,Venezuela
Yan Block,urbano latino,Venezuela
Omar Courtz,urbano latino,Bolivia
Danny Ocean,urbano latino,Venezuela
Danny Ocean,urbano latino,Venezuela
Danny Ocean,urbano latino,Venezuela
Plan B,urbano latino,Bolivia
Plan B,urbano latino,Bolivia
Plan B,urbano latino,Bolivia
Feid,urbano latino,Bolivia
KAROL G,urbano latino,Argentina
KAROL G,urbano latino,Argentina
Yan Block,urbano latino,Peru
Omar Courtz,urbano latino,Argentina
De La Rose,urbano latino,Bolivia
Haze,urbano latino,Venezuela
Beéle,urbano latino,Colombia
J Abdiel,urbano latino,Paraguay
De La Rose,urbano latino,Argentina
Yan Block,urbano latino,Paraguay
iZaak,urbano latino,Paraguay
Jay Wheeler,urbano latino,Paraguay
Rawayana,rock,Venezuela
Danny Ocean,urbano latino,Venezuela
Danny Ocean,urbano latino,Venezuela
Manuel Turizo,urbano latino,Bolivia
Feid,urbano latino,Argentina
Young Miko,urbano latino,Bolivia
Dei V,urbano latino,Venezuela
